class,GT,VF,AV,FV,TG,RR,VV,GA,VY,VA,VG,GI,YV,AY,FG,IV,GV,IG,AA,VI,TV,RY,GY,YA,AI,VT,AG,GD,KG,FA,GR,RG,GS,YR,AT,PD,MC
1.0,2.1203278467,4.1985907373,1.3399401918,2.7343234912,2.3926913472999995,2.1166781746,2.1322606477,1.4581333450999998,1.7630315265,1.4575100973,2.1862466141,1.0540082719,1.0899444164,1.3029778198,1.1881702199,1.5450292149,2.2211817404,1.0033647551,1.4270547092,1.7000494124,2.1201229285,0.6022517270000001,1.5567005378999998,1.4732830899,0.982668584,2.0824611838,1.4146642577,2.3688624774,2.5958279228,1.5096755732,2.8462422752,3.595316829,4.2214254387,2.2915941924,2.0268311044,2.4590609244,0.0927396322
1.0,0.4944281542,0.1061051931,0.7582656749999999,0.1482326138,0.4620406926,0.3250328275,1.7793002316,2.1241276406,0.16832990760000002,0.41377943340000006,0.85617769,0.7441064951,0.06742582700000001,0.12651351340000003,0.1108301496,0.9464553453,1.0455120524,0.6704546325999999,1.6045839608,1.4009348482,0.1871572743,0.0051640559000000015,0.0712525787,0.1120365142,0.605842591,0.34463144450000005,1.8431062634,0.4043440335,0.09660985119999997,0.1206921034,0.1436693992,0.1169439545,1.1023808253,0.011721384800000003,0.5770732275,0.3355851805,0.0435724593
1.0,0.4637653612,0.7919022813,1.0724087802,0.7305492624,0.737486159,0.4943554828999999,0.9366844657999998,0.7451365514,0.4482559412,0.8527967479,0.7434083065,0.5011936810000001,0.4347513431,0.2648394123,0.6414244328,1.5878787021,0.6036283294,0.6010912315,0.8586824537,0.7661997026999999,1.04933861,0.1593291272,0.2159027887,0.35282614170000004,1.0108140658000002,0.8521775571,0.8007726645999999,0.121588543,0.1003911804,0.7487209729999998,0.5354341156999999,0.356113512,0.8753225463,0.2876274124,0.7954906123,0.1610680669,0.1882362344
1.0,1.0553505782,1.7371566732,1.5594513791,0.9928194090000002,1.5824945813999998,2.7476221488,2.2550843108,0.966757188,0.987263978,1.030144262,1.7068004021,0.6007978546,1.5437030708,1.1918476218,0.557100093,1.2679175966,1.3428247616999998,2.3956848731000004,1.0908515706,2.6332402188,2.2635849244,0.6364172177,0.5339460464999999,0.5294527514,0.8084753129,1.7785065698,1.4164551525,1.1608531457,1.2763639090999999,0.5130731596999999,2.3191128954,0.7980477429999999,2.4118965804,0.2507707931,0.8613362368,2.3175181305000003,0.192430675
1.0,1.2694114558,1.4329115125,4.6952338616,2.9318147064999995,3.0302723364,2.2207930844,2.83662186,1.7042046894,0.4780612096999999,4.7246753996,2.5681272335000003,4.4130665448,0.5245327296,1.2170263845,2.56179805,2.0117271023,3.0642844707000005,5.300425388999999,4.9571544744,2.5181373304,3.348052337300001,1.2739194595999999,1.6685307188,2.3969262708999994,2.4707502275000004,2.9066166668999998,1.9122899223,2.5915373686,2.0436342796,3.023918904,2.7404120558,0.7138942923,1.4668280024,0.8617034928,2.143789013,1.0583544853,0.2306896645
1.0,0.7159026632,1.1632496579,1.3138763223,1.1439830734,0.686844475,1.3515093944,1.7741027959,1.8149653147,0.1126258884,1.7509594766999999,0.7732737554000001,1.2806111663,0.2688619237,0.1904416569,0.9161748451,1.1049410932,0.914218645,1.2419999526999999,2.0441891907,0.9386704683,1.4753451497,0.2453834197,0.1371783076,0.195535214,1.6867515919999998,0.5936278113,1.1205449226,0.5148306656999999,0.7008683328,0.7449627071,0.8930839084,0.9619435335,1.8320568061,0.2060107581,1.8050515559,0.3584916743,0.0080156901
1.0,0.5248058864999999,0.2214913842,1.0529232334999998,0.2069207156,0.6504144944,2.1740637688,1.6879323969,0.4483201033,0.1299178562,1.184686222,0.682810754,0.7103480575,0.0842785484,0.1853569183,0.2205752345,1.6611325812,0.5104506596,0.9134119951,1.3330884399,1.459073251,0.6364355246,0.175458958,0.1784184673,0.2327894594,1.3894330658,0.8968838088999999,0.6873014948,0.5746431906,0.468641564,0.33588570939999995,0.5122546967000001,0.6039261769,0.8932473019,0.1456890223,0.9089487899,0.3745702047,0.1718911071
1.0,0.8343561667,0.8893634229999999,1.1700727659,0.7905843985999998,1.0743399142,0.7059330421,0.9896896147,1.1888912755,0.4797243967000001,0.9869455723,1.1605671824,0.7684026687999999,0.4919889371000001,0.3147762376,0.7643132323999999,1.7776600056999998,0.8195675883,0.8959324445,1.0351940109,0.8683852093999999,1.0801127997,0.275569135,0.2890946282,0.3850047537,1.1495309888,0.9822392937,1.0979299536,0.7273425014,0.6143879368999999,0.8555204959999999,1.0948315284,0.9052548406,1.998244707,0.3640188884,0.9602252244,0.33756460689999995,0.179369036
1.0,2.0582691788,2.3387684207000006,4.1029482325,2.9234033292,2.5642184176,3.3250026280999996,2.9793999531000006,3.2884890936999995,1.8247511092,3.5498239827999996,2.3462333015000003,1.6180580463,1.7243537971,2.1246720892,2.2230451092,2.3246555606,2.8762677647000006,1.6578822368,5.7881166029,2.310691202,2.1831846021,0.9704347093,0.7740152092,1.8537152833,2.6252186752999997,2.1134872657,3.3086998058,2.1044418918,1.0277642296,1.9224886217,3.1626637698,3.4089498275000003,2.5552153551000005,0.5321911098,2.6859129316000003,1.5884648055,0.2083472284
1.0,2.1407272916,2.3042458522,4.0461058028,2.8718858424,2.6191773424999996,3.8176392343,2.9254116168,3.5362278788999997,1.8366621834,3.6439501635,2.245087061,1.4818015562,1.5970250248,2.1905900024,2.4053497672999997,2.2642725517,2.9911533098,1.6554126912,6.1544954164,2.1948296261,2.230696247,0.89795049,0.7209608579,1.828926178,2.487245861,2.1232079812,3.3715620336999996,2.4880580824,1.1439114152,1.9887527883,3.0847563898000003,3.7979376229,2.8325704632,0.5766551546,3.0586621127000004,1.572910772,0.1819520195
1.0,0.6147592962,0.2982258659,1.3908614834,0.5219116415000001,0.6918228511,2.6646911352,1.3929355531999998,1.0420370037,0.5047097406000001,1.3372946637,1.8335452553,0.9288846035,0.5332575503000001,0.2352920478,0.4619359387000001,1.0376314736,2.154526365,0.7025136108,3.8370113162,1.3804482022,1.6412179444,0.7435942177,0.1007966131,0.390796292,0.7802535862999999,1.8593471732,0.6304086685,1.1266297109999999,0.3284417336,0.7049530131,1.7159014268,1.7214457002,1.6931399333,0.3434300051,1.8985194963,1.5203961088999998,0.2325617468
1.0,0.7503457984999999,0.1728585316,2.698202332,0.1728200985,0.4175828293,1.5063693538,1.6308034282,1.504617677,0.0875253092,2.1644875097,0.9897074897999998,0.437526754,0.2426039871,0.1612302507,0.2101668187,0.6676024194,0.7546275329999999,0.3837924449,2.9041770894,0.8112694553,1.0277512421,0.0961909954,0.1801134495,0.4604601783,1.6249085603,0.8722148985,0.9292765057999998,0.6620514493,0.30847486620000003,0.11409238529999997,0.8492631531,0.6286602917,1.1388845270999999,0.2060528504,1.5051345297999998,1.161012878,0.2231145212
1.0,2.5478285616999994,5.797690583300001,5.8802550316,3.3775983784999997,5.3323253049,2.5808301081,8.4647172549,7.609616223599998,2.8528596308999994,4.122762241499999,4.2388890402,3.331144362,2.9536038974,2.0296526968,3.3101199128,5.1208598773,4.2020519603,5.0990995285,5.946598805700002,9.8323000872,5.3520559278,2.9253433267,2.4107688669,2.6153441852,7.9046701879,5.2192796304,2.5776463856,4.6106676209,1.6534452547,4.4441041734,3.507810635,2.1530754998,3.2576366776999994,1.0653991944,4.2728247923,4.1402654912,0.8411019426
1.0,0.794913822,0.1515521082,2.6504209467000006,0.1911406726,0.5215505839000001,1.5509205319,1.7876518536,1.3859106422,0.1431065927,2.1057754434,1.0296634163,0.5174805277000001,0.2565933117,0.2875851645,0.17653849370000002,0.7173466348,0.9202080002,0.327986305,2.3598086968,0.8698080311,1.0958466653,0.0386721483,0.1868229197,0.4286336105,1.6776024113999999,0.9873893564,0.8441895961,0.6163263298,0.4228788788,0.1966083293,0.7155909875,0.506894286,1.0647688324,0.1349375975,1.5327437368,0.9267548759,0.3258752955
1.0,1.5845364336,2.4551685759000006,3.1401869106,1.8571956004,1.479348563,1.5498687776,3.0504143012999996,1.7986829438999998,1.0865249668,2.5329031848999994,1.6881961646,1.5542531435,1.4094022934,1.2098737726,1.4234857441,2.9678616395000006,2.0031928519,1.3367450097,2.7700226236,2.8997226879,1.7173929518,1.3530206911000002,1.1094868913,1.4778799926,2.8938088272000004,2.6074159919000004,2.3760303394,2.5178801844,2.1657817212,1.9972964825,1.5793979042,1.700642517,3.3019657579000006,1.21632123,2.3157867559000005,2.377795867,0.397081704
1.0,1.9628132744,2.1927116267,4.1329539677,2.8829687431000006,2.5515125399000005,3.2472945848,2.9725066131,3.59537082,1.8321027634,3.788885789,2.2665040484,1.6256815033,1.6208737738999999,2.0723088585,2.2739715771,2.2753974417,2.8224032248000004,1.6308153545,6.3862150472,2.3400353752999994,2.1666684036,0.7251135209999999,0.7937647248,1.8675660576,2.6047592012999994,2.2366889986,3.2482502748999997,1.9629600368,1.1578824753,2.0650671356,3.113335984,3.5464658996,2.6002283068999996,0.5796905182,2.8156344375000004,1.5979049834,0.1918577607
1.0,2.0083539909,2.0827106376,4.2350769952,2.8984691847000006,2.5773239873,3.3840860063000004,2.9583184199000003,3.4409407546,1.9032587903,3.4907926846,2.1255632158,1.6343690409,1.7862482384,2.0998470025,2.1252253383,2.1615884852,3.0055110194,1.384101168,6.0180202025,2.1442894888,2.1640201393,0.8414824554000001,0.8546942987999999,2.0864297521,2.4565796536,2.307238504,3.5473242654000003,1.9441168561,1.1469029181,2.0054197339,3.1398528179000005,3.5755163432999995,2.3208114939000004,0.6229867318,2.8543145804999996,1.6000980913999998,0.200793459
1.0,0.8284339629,2.2210738685,3.2362440447000003,1.6226008296,1.515010494,0.7682478448,2.062226672,2.6498667254,0.4364489874,2.3104278380999994,1.9949213116,1.4094057244,0.3902955293,0.3990725801,2.2992654861,1.9488226999,2.4299413132,2.5124593979000003,4.5476661642,2.1359731308,2.6375774351000003,0.2692489011,0.5077274676999999,0.5795314755,2.4441575436999994,1.9443173495,2.2036257877,2.6202006204,0.6725703262,2.0451727984,1.7617793775,0.7261287675,1.4050481424,0.09529265070000001,2.1037149695,0.9959794036,0.133513881
1.0,1.8179608732,0.6191042495,1.5519470683,1.1139470659,1.3635427249,3.6891177247,1.0146964726,1.8604099427,0.4268124052,1.369645732,0.7215192796999998,0.482815799,0.516269611,0.9797593302000002,0.7101619667,0.7249337672,1.6563750956,0.4442920656,3.1483659103000003,1.2173995652,0.9281815043,0.779598016,0.5837245206,1.3050272812,1.0067322108,0.9827380105999998,1.8966941143,1.6958688189,1.1827243884,0.8915700472,2.4349893604,1.4363113243,4.3466719812,1.2497412237999999,1.6331398237,1.7002062922,0.1267550606
1.0,0.746558721,0.7903220534,0.9933555861,0.6142396327,0.6427717869,1.5927800944,1.0920273814,0.5187685351000001,0.1688199969,1.1625530206,0.9509470279,0.4203571036,0.2315722848,0.1840164678,0.2769763672,1.1084680415,0.6092864317,1.0104617967,0.9596208817,0.9736043787,1.0990272176000002,0.1792101955,0.1468184565,0.2500700658,0.8523843788,0.5307753885000001,0.6146568413,0.8316916482999999,0.361757635,0.3276275715,1.0040463887,0.6180885532,0.8755045704999999,0.1586919737,0.7680814525,0.3283586879,0.153406772
1.0,3.5880623782,6.8493190579,3.756717452,4.0141908699,3.1061038694,1.076831589,3.3542665998000003,2.7847854248000004,1.820772647,3.0784248444999998,3.7899248758,3.2038704758,1.8274723228,1.1533114343,5.6401643848,5.8031076785,2.9634662648999996,2.1628795715,1.6251756228,1.9124587118,1.6542473321,0.3762652927,2.7847216572000004,2.5246860004,2.3532088586,2.5034264731,2.0736312082,2.9923746848999997,2.1414397457,3.3550841368999995,0.5736198775000001,2.4428000088,3.1222104111,2.0103453345,1.0395438113,0.7961720990999999,0.5443311107000001
1.0,4.4027220356,5.6946586828,2.7603046338,3.682307559,4.8788652076,1.1730102962,4.8997455795,3.5537038654,1.8606450877,3.2569421666000005,4.8907056109,3.7171107635,2.8612108672999996,1.4517879285,3.9283533185,4.9304179444,2.6851762638,2.396391831,2.3735557091000006,3.1133898299000005,2.950998951700001,1.3705028335,3.7381251321,1.3972603674,3.3154942054,2.6739186068,3.3422051416999996,4.1202822699,1.3106642132,2.7021094963000003,0.7263119739,1.7068798422999998,3.3904827951000005,1.8017743962,1.2626239994,0.7084344328,0.2659399474
1.0,3.0659240464999997,4.0294491581,2.9673413510000004,3.7697506032,2.7302470836,1.1010978612,3.1551543808,1.8861113281,1.3742673134999999,3.3157952767000003,3.6218402895,2.459222604,1.7506412819,0.9370222884,2.6429797896,3.2948415412999994,2.112635045,2.4625441291000003,2.8518242684,3.6811644729,3.1371542299000006,2.1078270122,2.9652699084999994,2.8069043348,3.89280864,2.7052084484,2.7931204873000004,2.8985425988999998,0.5685733518,2.5746792599000003,0.7299636165,1.4534795135,2.8522467436000003,2.1756247461,1.9671116472,0.28480935329999996,0.17897486829999998
1.0,1.1070480669,0.9409056133000002,1.6329189218,1.6096946053,1.1088875976,4.0462289423,1.2095955007,1.0134684295,0.2658551119,1.3500111453,0.6402202622,0.8113404415999999,0.9412456337999998,1.1147578658,0.7252386976,0.9813808137999998,1.1486324478,0.5230330838,1.413641488,0.8095577572,1.3188537493,0.6201081765,0.4604838864,0.7941930898,0.991417798,1.6965416228999999,0.9802022628,1.6270021751,0.9194170468,1.2291689388000002,0.613540214,1.1874773483,1.2891842184,0.4945764432,1.1986384697,1.3358278733,0.0271907663
1.0,0.8184631454000001,0.9852357089,1.9838991712,1.2637898687,0.642256646,3.3930211808999995,1.3071534232,1.3381456777,0.520373646,1.3832473806999999,1.9495156007,0.8938689034999999,1.1875495277,1.4489996842,0.9367074685,1.7907358274,1.0033105079,0.8419993204999999,2.621249282,1.5119094847,1.1220757701,0.9114293443,0.2431454484,0.309789829,1.1480926103,1.3989432819,0.8072215126999999,1.4249597206,1.3728943912,1.2211580032,0.8504667081,0.6025562271,1.3150495739,1.0983835395,1.083283141,0.9726461115,0.0236945806
1.0,0.6210705608,1.0587256063,3.7774033575,1.1351657556,0.639701604,3.0662932888,1.5694701933,2.0536283077,0.2708531097,1.2120385049,3.1968987148999997,0.6926881398,0.7023464905,1.857853326,0.3614427417,1.9289717211,1.1891521823,1.3777205763999998,3.4559743263000002,1.1685826642,2.1505911336000003,1.0899696391000002,0.5432972247000001,0.1529632827,1.5972835961,2.2151984093,1.7324886946,2.2049496271,0.6595662609,2.3920143924,0.6066306236,0.6900148148999999,1.2917535747,0.3350343055,2.0244463449000003,2.4501182959000003,0.0637293043
1.0,1.6298458075,1.9093212728,0.8193049881999999,0.7643333725,0.7223628657999999,1.8708526965,0.6134396799,1.112124535,0.2610587931,0.8170133981999999,0.5306063884999999,0.3037493919,0.388190106,0.5411079751000001,0.6628500474,0.5965655464999999,0.6124425446,0.3083441972,1.6433277305,0.3930513851,0.5501327054,0.4422812928,0.7190066094,0.6343697979999999,0.649724627,0.4598442617,1.4968082212,0.5715719704,1.5394457759,1.1301921855,1.2872269602,1.5468828088,2.4554123186,0.4514728526,0.9529979663,0.5212548211000001,0.0755013827
1.0,0.7230913243000001,0.442221594,0.8625130825,0.8059700348,0.7900509941,1.859513463,0.6554874302,1.2449878742,0.3135766545,0.8953796658,0.6861825309,0.3368969422,0.4509682033,0.5494126268,0.5910821567,0.5933469728,0.8209925373,0.3584570402,1.764123989,0.4226296637,0.6357897362,0.4893619594,0.6857872694,0.7157012931,0.6791789556000001,0.4488478565,1.552747105,0.6269882908,1.5022922363999998,1.1957448089,1.3181510289,1.4698099821,1.5057838172,0.4840330823000001,1.0286249056,0.6463472274000001,0.0808774946
1.0,2.3563056952,0.8230101118,3.9278682186,0.6295208918,2.4932899632,3.1469306092999996,2.7388184260999995,2.3709240956,0.4726812655000001,3.395728213500001,1.6527538763999998,1.2962581719,0.4168541271,0.9536419317,0.6906638456,1.8369139293,1.6796169615,1.2462928649,6.3627280229,1.8474130969,3.4843818184,1.1481211593,0.3266384008,0.7903911365999999,2.7944702708999998,3.4812317671000006,2.4627227404999994,2.0824754938,2.1725055722,1.5390124644,1.6644888674,1.3799340924,4.6489139543,0.8743864232999999,5.101171633799999,2.3273667354,0.0969548376
1.0,0.235059113,0.0343272853,1.5181242847999998,0.4234753703,0.2878078394,1.8735909251,3.1754882027999995,0.7666553155,0.09626057190000001,0.4244806844,2.3734950058,0.9597716161999998,1.0416909077,0.1426957514,1.0902376245999998,1.7407870192,2.0509691887,0.5110726890999999,0.8024176909,1.4990047194,2.9111192824,0.5463664218,1.2642141426,0.07338926149999998,1.2102249092,1.2992053718,0.6213596375,1.5663771401,2.2316559449,1.9825820729,1.6711091169,2.4743797072,1.188207737,0.618966447,0.3994828263,1.7429858675999998,0.0024138799
1.0,4.5811480779,1.7960638577,4.3855309523,2.1910666117,4.9985909785,3.5616918516999996,2.9645579595999996,5.307409901400001,0.7340578899,4.6508502817999995,3.7475340388,3.5773718728,2.5108021087000005,1.140515162,0.9229583075,2.5826213484999996,4.5938799516,2.4407630458,7.3785857626,2.5248078286,3.4043022032999994,0.7480546886,0.6701191871,0.9799604257,2.5129416234,3.7050942739,5.480026660399999,3.732465548,5.715152633200001,1.1132298742,3.3349302279000006,3.2184218692999997,7.933196002,1.0001032237,4.9169685156,2.2060310538,0.1781528681
1.0,1.1542977323,3.003944979,1.9259849343,1.9714909181,1.1675707661,0.5003596035000001,1.7484129533,1.4885320025,0.9190005192,3.5747155387000005,1.3956640403,1.4124699529000002,0.7901889731,1.4844840125,1.6763122447999999,2.0780389021,1.0347198472,1.5291900731,2.1477542473,1.6071243432,1.386781653,0.4782470186,0.9681606929999999,0.7084148343000001,1.9453629436,1.7632924956,1.2003928553,1.7873119939,1.0405426170999998,1.4637370506,0.4745270892,0.608811291,1.5485757866,0.2452808503,1.9235704551,0.34843385479999994,0.2402653339
1.0,1.7084822612,1.447908439,1.4773145555,1.5800453626,0.8971788545,1.2082232929999999,2.2436417479,2.0017979403,1.5364660579,1.2485270859,0.9274201931,1.6649335311,0.6819059275,0.4878104016,3.3094976844,1.3722831969999998,1.7393875332,0.9315781532,1.0183090463,2.154624774,1.2873626686,0.4399762023,0.9995397686000002,0.7597114983,1.3854034687,1.7746155816999998,0.7901526,1.2927105327,1.0050506395999999,1.0003034979,1.1190519538,1.741395663,3.1564024200999996,0.7355576928,1.9690512013,1.2105956071,0.182538996
1.0,0.3345701302,1.5883601741,0.9853083079,1.5936788871,0.6615610439999999,0.1423254493,2.3822125222,1.191571469,0.4574978287,1.3758214569999998,1.9455563111,0.4231086324,0.6028384526,0.1468955066,0.4988467399000001,1.3835871150999999,0.4330622559,0.6291054472,1.3486817793,1.3051430463000002,1.4080166221,0.0753126791,0.7414750581999999,0.3077181317,1.1119725385,1.1776025941,0.3710250332,0.1109119192,0.5082070074,0.7463903584999999,1.2340264366000002,0.2100969806,0.659939698,0.07650786989999998,0.6934373162999999,0.1150088946,0.056758165599999987
1.0,2.4522154802,1.7094036746,4.4904568871,2.6305231384,3.7850351013,3.9583718841,2.6313076664,3.9357159163,1.0875486335,3.6328286941,2.9581679655000004,3.6456510505,1.8970517721,2.3184257014,2.9287934935000006,3.8793478731,2.8734177038,2.7805113168,6.7928318793,3.2573749004000003,2.8915144722000004,1.5320048668,1.1713459582999999,1.5940026961000002,3.7790538472,3.4642673623,4.4487805218,3.7027551524,2.1583337562,3.2409855880999996,2.9075181548,2.4055731699000003,5.9402667487,1.2433330874,4.3564335968,3.2799180767000005,0.2642568714
1.0,3.1184822175000004,2.7657498232999997,3.9657495778,2.3460321964999995,1.4629934881,1.9568280055,4.1343207383,5.4311668737,0.871589232,3.6519883305,5.3646215289,5.2184209299,1.511994284,0.5819319761,3.3482225394,1.6032242697,3.7086116662,5.8583524470000015,3.590787756,1.3563963729,1.6086500696,0.3678713628,1.4772049929,0.5206523761999999,3.0433767988,1.3479118184,4.781225450599999,1.0293541281,1.5161146725999999,3.2126159338,4.7017964509,2.3974065852,5.600991840800001,0.5074417503,2.3301593216999996,0.34260279409999994,0.1921124732
1.0,4.3547169393,0.635696485,2.6750033764,0.7174576306,4.223880476600001,0.8391336728,1.9369182177,2.8738685779000006,0.3340876999,2.7988454444,1.9499334652,1.2177786340999999,0.2488397017,0.3252072137,0.5775373152000001,1.8728880636,1.9644292698,1.07489991,4.0299434299,1.2464265561,4.4805238761,0.17751661649999997,0.7694447712000001,0.3660266326,1.5738699659,4.019754588600001,2.860246133,1.6595212262,1.1942160696,0.7155306924,0.8274624064,0.8712724173999999,4.5624139474000005,0.1845185132,6.133695040199999,2.167716382,0.10158542289999999
1.0,5.856750262599999,2.906714074,9.0470975994,1.8915676602,5.147612507399999,4.9858322979,9.8793387078,9.4699006576,5.3497937955,8.2304307227,5.8350589741,2.748566615,3.3121284148,6.434644658599999,4.637244481799999,6.6214196385,6.647554707000001,2.2491403577,10.386677206900002,4.0415810777,9.7410021653,2.6960516064999998,4.620931783600001,5.0182415159,5.700159000199999,9.9609515819,6.6889968999,5.7796461357,5.5761224077,2.5011398244,6.055540533400001,2.3976977058,5.074873168,2.3470689864999996,7.167394325599999,3.5186040164999994,1.4382015369999999
1.0,2.4714931582,1.8734132122,2.4167260679000004,1.7097635522,1.4167313556999999,1.1311907191,3.033640108,3.2588795944,1.935720518,3.3578345282,2.1620999854,3.0609042844999994,1.5218579296,1.2224278418999999,3.4026007576,2.0788110512,3.5107609636,1.7155979121,4.4354418421,2.5309904278,1.3445121978,0.4883654734,3.4015626262,0.5850378218,2.6821207892999994,1.7174478456,2.1182487422,1.6844282847999998,2.6330491152999995,3.4300815832,1.4259103216999998,3.4223534351000002,2.3742234014,1.0594204923,2.0405172713,2.8194285474,0.6667582887
1.0,1.7211599664,1.2749650476999999,2.1534854688,1.4757437044,1.3449838025,0.9076790331,2.3204410924999994,1.2164980414,0.5847078149,2.732443954,1.2257146983,1.8910066145,0.6403977997,1.3601754797,0.6329493678,1.9365431686,2.3870440248,0.6728302288,2.8435790320999996,1.0450609561,1.6105777391,0.35990222380000003,0.2029893247,0.4997074824999999,1.5637325981999999,1.4194947636,1.3667367168,1.3423812697,2.5613438028999997,1.325771705,0.8273953834,2.174263357,3.7878784678,0.4692765776,2.6621457639000004,1.091954042,0.110154414
1.0,1.4453425984,4.104593267099999,1.8557285709,3.6283583327,1.4250580185,1.47646654,5.2374687567,2.6599511776999996,2.0890273454,2.848070248,3.1059351284999996,1.2968765534,2.1324133901,1.042159659,1.845367431,2.4801935180999997,2.6340771108999994,2.8040181646,1.5482433451,2.916329208,2.8579795448,3.474075086,3.938889472,2.1524378035,0.971187806,1.8204300806,2.0137130197,1.5681953077,3.7495949953,1.7221480553,3.313218172,1.5672282869,1.4975840250999999,0.55567587,1.6471869265,4.9601703279,0.5437824995000001
1.0,1.0354820067,2.7174521692,2.5128781631000003,0.0107414182,0.1213341508,0.1734413205,2.0128725104,1.4180668224,0.0368329437,0.1513549122,2.8478454135000004,0.044674364400000006,0.0221772073,0.019954735,0.0110203669,0.2605517595,0.27450721149999996,0.6229931566,0.1298187268,0.2450167208,1.7802143707,0.1722444212,0.038509464,0.1043640103,1.7772119087,0.1793770371,1.0459898434,0.9702,0.7777979995999998,0.0284539616,0.1223311269,0.4366626068,0.0973890908,0.0011360166,0.1834621467,0.09623904830000002,0.0488669191
1.0,0.8205684459,1.3394600249,2.0275301307,1.03718036,0.8821836323,1.3525986052,3.200005299,1.6375107004,0.1591007973,2.1169326136,1.7129950959,0.4705639713000001,0.2845088573,0.5512576889999999,0.8119628567,2.047448227,1.1975749767,0.7576416098,2.9026093822,1.3764989744999998,1.2175122739,0.0917903659,0.2441595992,0.7712795995999999,1.2049561189,1.2730397172,1.218546575,0.2705110079,0.07423471069999998,0.8227381601,1.0110419035,0.3865228271,1.2447922769,0.077677151,1.9096378165,0.5601686935000001,0.0106203211
1.0,5.643930263200001,2.7680794366000003,8.888275357399998,2.1743281681,5.1181785957,4.7558538407,8.7911071992,8.7316928944,5.0777251655,7.1418757884,5.362196888500001,2.1185523722,3.4963797256999998,5.478874696799999,4.2399821134,5.4749005084,5.562618355800001,1.8953822449,8.8696654126,3.9337206442,9.4482280143,2.2156223607,4.4048217395,4.5857103363,4.9789727289,9.443709793200002,5.9313780164,5.271821472600001,4.7661047252,2.0851286491,6.0752386437,1.850240049,4.7774576033,2.1448070569,6.6816769104999985,3.7112580658,1.5298672985
1.0,2.0593043439,2.9300704355000002,4.311932084,3.7134393213,2.2784466853,4.8228810624,4.0662306536,2.463658597,2.2388179843,4.7096519315,2.5890600103000003,2.0096764204,1.8645244179,2.1246265165,2.7681555596999994,3.4430262274000003,1.8158165597,1.2940342525,3.8149621916,3.186790978500001,3.0363284367000003,1.6071288099,1.3568759219,1.5981671537,3.0336520513,3.033777457,2.4843636875000006,2.0928618174,2.3377046855000003,3.4626732716000004,1.3989474231,2.9824612897,3.1564839462,4.4533878794,2.5070418140999995,1.1626375172,0.1578082685
1.0,0.9973970414000002,0.3507536748,0.4933455360999999,0.3471913814,0.6024659906000001,0.9920366745999998,0.4047651728,0.8430160218000001,0.2459274025,1.026293842,0.5191532573,0.4913995666,0.3176871235,1.3475313506,2.0669562161000004,0.3851239423,0.5082403415000001,0.3966749854,0.622634123,0.3342424272,0.527526625,0.4143506962,0.5359560875000001,0.39495924950000005,0.4253450777,0.8799889661,0.490511674,0.3595213698,0.7315282529000001,0.5702856676999999,0.6759704306000001,0.9415709424,1.6536795619,0.3588262812,0.674739382,0.8815737148,0.1018443967
1.0,1.8320717058,1.6916565472,2.2130337723,1.6357718559,1.3939255696,0.9913895118000002,2.3974646092999996,1.3648116025,0.5897950912,2.6883983424999998,1.6137751224,2.0714048802,0.6280925158,1.315187403,0.5440252047999999,1.8770138717,2.5018541339,0.7294415392,2.9795942914,1.0742560829,2.0316804549,0.3269071579,0.2188705427,0.4676708072,1.5615249734999999,1.4530836463999999,1.3621317500999999,1.3843022496,2.702417882,1.9849949073,0.8858055696,2.1798027585,3.9589124257,0.4955086568,2.4964425508999994,1.2403984305,0.1327277047
1.0,3.172350853,1.8850997298,5.7291324465,1.4835111025999999,3.5120766732,2.8883109332999997,4.146446736600001,2.873802244,1.1468442384,4.8459727217,2.4496301471000006,1.9641827116,1.5694130603999998,1.0789650791,2.01577817,2.945901291,2.5194709568,2.4040116056,5.100341615800001,3.4674739960999994,4.4829406685,0.6325392985,1.4360168981,1.3586419894,3.6264318505,3.2212092708999998,4.1000927725,3.4797381420999995,2.0444221499,1.5780742278,2.9623383611000005,1.0336193033,3.9835994871,1.7999837174,3.0357809568,1.4730974976,0.07547997839999998
1.0,3.6106835217,2.1559006809,3.5751567207000003,1.8636898509,2.2946202647,1.7238576268,5.3496818861,3.0159960546,2.1121916993,4.6343145587,3.7708836337,3.9798483895,0.9224835865999998,0.6594216242000001,2.6000780299000006,2.6598921879000006,4.1655672007,2.4299052826,4.650603916999999,2.9381528759,3.0500069676999995,0.4443392502,2.9322111044999994,0.6038657675,3.3671699154000003,2.845068519,2.3717079119,2.930063582900001,3.655357994,2.9744421844,1.8921805348,3.467267876,3.7513597574,1.4090936055,3.0758661684,4.0773553739,1.1236491925
1.0,0.2776705514,0.5727379295000001,0.3930433169,0.35157566030000004,0.7407636776999998,1.2041415463,0.4693903076999999,0.8223952787,0.1987557441,0.494443002,0.6512129284,0.35683068170000004,0.2270188806,0.2224343836,0.4220272843,0.4168212445,0.6632545545,0.3864592949,0.8492558141,0.4955587062,0.3672277557,0.3779344416,0.3443165393,0.1841354715,0.5122003759000001,0.2622557378,0.7972111565,0.3398738333,0.7718589665,0.5548481931000001,0.569632786,0.8613249009,0.8113397412999999,0.3042468883,0.4091655706,0.3434868791,0.0259897572
